State,Year,Quarter,Reg_name,Reg_users,App_opening
jharkhand,2020,3,lohardaga district,36103,759662
jharkhand,2020,3,sahebganj district,73039,1451892
jharkhand,2020,3,giridih district,242810,5878227
jharkhand,2020,3,bokaro district,412560,10522559
jharkhand,2023,3,ramgarh district,380913,9899414
jharkhand,2023,3,ranchi district,1472886,55440582
jharkhand,2023,3,east singhbhum district,958456,42026632
jharkhand,2023,3,jamtara district,173498,22619218
jharkhand,2023,3,dumka district,190160,45668218
jharkhand,2023,3,koderma district,220988,9068914
jharkhand,2023,3,hazaribagh district,649586,47182119
jharkhand,2023,3,simdega district,55481,25050618
jharkhand,2023,3,garhwa district,254154,39658227
jharkhand,2023,3,saraikela kharsawan district,310059,32231599
jharkhand,2023,3,gumla district,106420,50103600
jharkhand,2023,3,chatra district,191842,39962720
jharkhand,2023,3,khunti district,62864,30330065
jharkhand,2023,3,dhanbad district,1145055,14592462
jharkhand,2023,3,godda district,210344,20441010
jharkhand,2023,3,deoghar district,504651,34377461
jharkhand,2023,3,palamu district,450874,43056724
jharkhand,2023,3,latehar district,122612,47237476
jharkhand,2023,3,west singhbhum district,210492,49014382
jharkhand,2023,3,pakur district,97349,21842951
jharkhand,2023,3,lohardaga district,80150,12132563
jharkhand,2023,3,sahebganj district,160172,23188323
jharkhand,2023,3,giridih district,520993,60773568
jharkhand,2023,3,bokaro district,830731,30618390
jharkhand,2018,3,ramgarh district,63704,0
jharkhand,2018,3,ranchi district,265341,0
jharkhand,2018,3,east singhbhum district,176668,0
jharkhand,2018,3,jamtara district,20471,0
jharkhand,2018,3,dumka district,28400,0
jharkhand,2018,3,koderma district,36314,0
jharkhand,2018,3,hazaribagh district,99502,0
jharkhand,2018,3,simdega district,5759,0
jharkhand,2018,3,garhwa district,30199,0
jharkhand,2018,3,saraikela kharsawan district,54706,0
jharkhand,2018,3,gumla district,12095,0
jharkhand,2018,3,chatra district,22931,0
jharkhand,2018,3,khunti district,8026,0
jharkhand,2018,3,dhanbad district,219103,0
jharkhand,2018,3,godda district,30225,0
jharkhand,2018,3,deoghar district,63814,0
jharkhand,2018,3,palamu district,59382,0
jharkhand,2018,3,latehar district,14871,0
jharkhand,2018,3,west singhbhum district,29036,0
jharkhand,2018,3,pakur district,12107,0
jharkhand,2018,3,lohardaga district,10207,0
jharkhand,2018,3,sahebganj district,21878,0
jharkhand,2018,3,giridih district,80440,0
jharkhand,2018,3,bokaro district,167183,0
jharkhand,2019,3,ramgarh district,119804,2267440
jharkhand,2019,3,ranchi district,495155,10129751
jharkhand,2019,3,east singhbhum district,329319,6050920
jharkhand,2019,3,jamtara district,44605,468395
jharkhand,2019,3,dumka district,54795,856263
jharkhand,2019,3,koderma district,67920,1212989
jharkhand,2019,3,hazaribagh district,196452,4356338
jharkhand,2019,3,simdega district,12955,159450
jharkhand,2019,3,garhwa district,65981,1257909
jharkhand,2019,3,saraikela kharsawan district,101247,2009557
jharkhand,2019,3,gumla district,26048,311673
jharkhand,2019,3,chatra district,50825,994108
jharkhand,2019,3,khunti district,16486,242909
jharkhand,2019,3,dhanbad district,388528,8240359
jharkhand,2019,3,godda district,60653,905058
jharkhand,2019,3,deoghar district,132603,1871907
jharkhand,2019,3,palamu district,123609,2175855
jharkhand,2019,3,latehar district,32061,717719
jharkhand,2019,3,west singhbhum district,60358,873324
jharkhand,2019,3,pakur district,25013,391373
jharkhand,2019,3,lohardaga district,21242,302878
jharkhand,2019,3,sahebganj district,43911,611414
jharkhand,2019,3,giridih district,155689,2634087
jharkhand,2019,3,bokaro district,290252,6462784
jharkhand,2022,3,ramgarh district,318524,10565052
jharkhand,2022,3,ranchi district,1240013,29762965
jharkhand,2022,3,east singhbhum district,808077,19080052
jharkhand,2022,3,jamtara district,144946,6951045
jharkhand,2022,3,dumka district,159000,17861970
jharkhand,2022,3,koderma district,184029,11517574
jharkhand,2022,3,hazaribagh district,542145,39435599
jharkhand,2022,3,simdega district,46267,11005369
jharkhand,2022,3,garhwa district,209835,26599548
jharkhand,2022,3,saraikela kharsawan district,260605,12258879
jharkhand,2022,3,gumla district,88627,15813994
jharkhand,2022,3,chatra district,159669,25643565
jharkhand,2022,3,khunti district,52686,8212761
jharkhand,2022,3,dhanbad district,961257,8905102
jharkhand,2022,3,godda district,175220,9809370
jharkhand,2022,3,deoghar district,420404,10028375
jharkhand,2022,3,palamu district,374369,26034277
jharkhand,2022,3,latehar district,101957,22116894
jharkhand,2022,3,west singhbhum district,176299,24081508
jharkhand,2022,3,pakur district,81030,7662233
jharkhand,2022,3,lohardaga district,66559,6268805
jharkhand,2022,3,sahebganj district,133412,10421449
jharkhand,2022,3,giridih district,434250,36940894
jharkhand,2022,3,bokaro district,697249,17251580
arunachal-pradesh,2021,3,lower subansiri district,9451,558377
arunachal-pradesh,2021,3,tirap district,8665,578706
arunachal-pradesh,2021,3,papum pare district,97854,2308276
arunachal-pradesh,2021,3,anjaw district,3099,267726
arunachal-pradesh,2021,3,lower siang district,4229,347190
arunachal-pradesh,2021,3,dibang valley district,571,113574
arunachal-pradesh,2021,3,west kameng district,24489,2155265
arunachal-pradesh,2021,3,shi yomi district,473,181457
arunachal-pradesh,2021,3,east kameng district,4671,265900
arunachal-pradesh,2021,3,lohit district,16680,1408514
arunachal-pradesh,2021,3,lepa rada district,3527,264771
arunachal-pradesh,2021,3,lower dibang valley district,9920,581463
arunachal-pradesh,2021,3,longding district,4890,594284
arunachal-pradesh,2021,3,west siang district,12616,544772
arunachal-pradesh,2021,3,kamle district,974,203013
arunachal-pradesh,2021,3,upper siang district,4506,556857
arunachal-pradesh,2021,3,kurung kumey district,1509,292922
arunachal-pradesh,2021,3,siang district,3396,433332
arunachal-pradesh,2021,3,kra daadi district,1475,179974
arunachal-pradesh,2021,3,changlang district,23328,1668215
arunachal-pradesh,2021,3,pakke kessang district,770,213423
arunachal-pradesh,2021,3,east siang district,22538,1086775
arunachal-pradesh,2021,3,upper subansiri district,7652,375423
arunachal-pradesh,2021,3,tawang district,13650,1355010
arunachal-pradesh,2021,3,namsai district,12140,674435
arunachal-pradesh,2020,3,lower subansiri district,6456,117359
arunachal-pradesh,2020,3,tirap district,6119,125437
arunachal-pradesh,2020,3,papum pare district,69419,1157730
arunachal-pradesh,2020,3,anjaw district,2226,42320
arunachal-pradesh,2020,3,lower siang district,2983,51520
arunachal-pradesh,2020,3,dibang valley district,411,4634
arunachal-pradesh,2020,3,west kameng district,17636,461190
arunachal-pradesh,2020,3,shi yomi district,337,2788
arunachal-pradesh,2020,3,east kameng district,3169,63062
arunachal-pradesh,2020,3,lohit district,11755,264444
arunachal-pradesh,2020,3,lepa rada district,2304,47233
arunachal-pradesh,2020,3,lower dibang valley district,6799,117752
arunachal-pradesh,2020,3,longding district,3277,91330
arunachal-pradesh,2020,3,west siang district,8623,158496
arunachal-pradesh,2020,3,kamle district,639,12196
arunachal-pradesh,2020,3,upper siang district,3011,59246
arunachal-pradesh,2020,3,kurung kumey district,1025,18583
arunachal-pradesh,2020,3,siang district,2225,42723
arunachal-pradesh,2020,3,kra daadi district,1026,29126
arunachal-pradesh,2020,3,changlang district,16385,326045
arunachal-pradesh,2020,3,pakke kessang district,508,11721
arunachal-pradesh,2020,3,east siang district,15921,302165
arunachal-pradesh,2020,3,upper subansiri district,5295,106598
arunachal-pradesh,2020,3,tawang district,9944,224583
arunachal-pradesh,2020,3,namsai district,8553,165140
arunachal-pradesh,2023,3,lower subansiri district,14442,4197909
arunachal-pradesh,2023,3,tirap district,13297,1968279
arunachal-pradesh,2023,3,papum pare district,147681,9581225
arunachal-pradesh,2023,3,anjaw district,4694,4592922
arunachal-pradesh,2023,3,lower siang district,6527,3812115
arunachal-pradesh,2023,3,dibang valley district,863,1097638
arunachal-pradesh,2023,3,west kameng district,36577,9824623
arunachal-pradesh,2023,3,shi yomi district,688,1962286
arunachal-pradesh,2023,3,east kameng district,7180,2743968
arunachal-pradesh,2023,3,lohit district,25647,7051234
arunachal-pradesh,2023,3,lepa rada district,5394,1875705
arunachal-pradesh,2023,3,lower dibang valley district,15073,5655652
arunachal-pradesh,2023,3,longding district,7572,4137235
arunachal-pradesh,2023,3,west siang district,19174,2630313
arunachal-pradesh,2023,3,kamle district,1488,2646890
arunachal-pradesh,2023,3,upper siang district,6737,7316834
arunachal-pradesh,2023,3,kurung kumey district,2274,2347673
arunachal-pradesh,2023,3,siang district,5142,3230543
arunachal-pradesh,2023,3,kra daadi district,2238,735948
arunachal-pradesh,2023,3,changlang district,35843,10328531
arunachal-pradesh,2023,3,pakke kessang district,1163,1172497
arunachal-pradesh,2023,3,east siang district,34293,5916556
arunachal-pradesh,2023,3,upper subansiri district,11597,1232555
arunachal-pradesh,2023,3,tawang district,20501,11922695
arunachal-pradesh,2023,3,namsai district,18704,4254854
arunachal-pradesh,2018,3,lower subansiri district,1033,0
arunachal-pradesh,2018,3,tirap district,1226,0
arunachal-pradesh,2018,3,papum pare district,16009,0
arunachal-pradesh,2018,3,anjaw district,542,0
arunachal-pradesh,2018,3,lower siang district,717,0
arunachal-pradesh,2018,3,dibang valley district,145,0
arunachal-pradesh,2018,3,west kameng district,4765,0
arunachal-pradesh,2018,3,shi yomi district,118,0
arunachal-pradesh,2018,3,east kameng district,521,0
arunachal-pradesh,2018,3,lohit district,2612,0
arunachal-pradesh,2018,3,lepa rada district,431,0
arunachal-pradesh,2018,3,lower dibang valley district,1286,0
arunachal-pradesh,2018,3,longding district,644,0
arunachal-pradesh,2018,3,west siang district,1652,0
arunachal-pradesh,2018,3,kamle district,65,0
arunachal-pradesh,2018,3,upper siang district,646,0
arunachal-pradesh,2018,3,kurung kumey district,222,0
arunachal-pradesh,2018,3,siang district,373,0
arunachal-pradesh,2018,3,kra daadi district,190,0
arunachal-pradesh,2018,3,changlang district,2889,0
arunachal-pradesh,2018,3,pakke kessang district,103,0
arunachal-pradesh,2018,3,east siang district,3590,0
arunachal-pradesh,2018,3,upper subansiri district,1169,0
arunachal-pradesh,2018,3,tawang district,3112,0
arunachal-pradesh,2018,3,namsai district,1862,0
arunachal-pradesh,2019,3,lower subansiri district,2928,42877
arunachal-pradesh,2019,3,tirap district,3099,49222
arunachal-pradesh,2019,3,papum pare district,38845,582435
arunachal-pradesh,2019,3,anjaw district,1358,19509
arunachal-pradesh,2019,3,lower siang district,1689,25736
arunachal-pradesh,2019,3,dibang valley district,271,1436
arunachal-pradesh,2019,3,west kameng district,11186,260068
arunachal-pradesh,2019,3,shi yomi district,239,158
arunachal-pradesh,2019,3,east kameng district,1304,19974
arunachal-pradesh,2019,3,lohit district,6421,112322
arunachal-pradesh,2019,3,lepa rada district,1064,13695
arunachal-pradesh,2019,3,lower dibang valley district,3398,43057
arunachal-pradesh,2019,3,longding district,1634,46571
arunachal-pradesh,2019,3,west siang district,4101,64241
arunachal-pradesh,2019,3,kamle district,258,3686
arunachal-pradesh,2019,3,upper siang district,1486,8960
arunachal-pradesh,2019,3,kurung kumey district,572,8396
arunachal-pradesh,2019,3,siang district,948,13437
arunachal-pradesh,2019,3,kra daadi district,524,11363
arunachal-pradesh,2019,3,changlang district,8145,139098
arunachal-pradesh,2019,3,pakke kessang district,244,5099
arunachal-pradesh,2019,3,east siang district,8571,118071
arunachal-pradesh,2019,3,upper subansiri district,2748,35114
arunachal-pradesh,2019,3,tawang district,6553,114907
arunachal-pradesh,2019,3,namsai district,4563,72268
arunachal-pradesh,2022,3,lower subansiri district,12085,2475131
arunachal-pradesh,2022,3,tirap district,11115,2414601
arunachal-pradesh,2022,3,papum pare district,124095,4843797
arunachal-pradesh,2022,3,anjaw district,3966,844043
arunachal-pradesh,2022,3,lower siang district,5436,1508192
arunachal-pradesh,2022,3,dibang valley district,740,285052
arunachal-pradesh,2022,3,west kameng district,30964,7334928
arunachal-pradesh,2022,3,shi yomi district,598,312490
arunachal-pradesh,2022,3,east kameng district,5997,1054633
arunachal-pradesh,2022,3,lohit district,21385,4282624
arunachal-pradesh,2022,3,lepa rada district,4510,1208942
arunachal-pradesh,2022,3,lower dibang valley district,12668,2160151
arunachal-pradesh,2022,3,longding district,6321,2587741
arunachal-pradesh,2022,3,west siang district,16063,1637984
arunachal-pradesh,2022,3,kamle district,1262,1335449
arunachal-pradesh,2022,3,upper siang district,5690,2257253
arunachal-pradesh,2022,3,kurung kumey district,1936,861405
arunachal-pradesh,2022,3,siang district,4369,1681957
arunachal-pradesh,2022,3,kra daadi district,1893,1436202
arunachal-pradesh,2022,3,changlang district,29965,5703178
arunachal-pradesh,2022,3,pakke kessang district,980,1039686
arunachal-pradesh,2022,3,east siang district,28698,3767855
arunachal-pradesh,2022,3,upper subansiri district,9713,1535818
arunachal-pradesh,2022,3,tawang district,17281,4728673
arunachal-pradesh,2022,3,namsai district,15642,2424843
karnataka,2021,3,mysuru district,1250860,48272120
karnataka,2021,3,chitradurga district,417163,36001947
karnataka,2021,3,kalaburagi district,694567,50256674
karnataka,2021,3,ramanagara district,448065,29062035
karnataka,2021,3,mandya district,528361,29967986
karnataka,2021,3,kodagu district,175878,11030231
karnataka,2021,3,chikkamagaluru district,335416,23262222
karnataka,2021,3,haveri district,340458,21691814
karnataka,2021,3,ballari district,814170,54246591
karnataka,2021,3,belagavi district,1304051,58354498
karnataka,2021,3,kolar district,615004,37214686
karnataka,2021,3,uttara kannada district,395160,21489269
karnataka,2021,3,tumakuru district,850678,59870049
karnataka,2021,3,yadgir district,220170,19673784
karnataka,2021,3,bengaluru urban district,11321012,423965215
karnataka,2021,3,chikkaballapura district,429845,31188426
karnataka,2021,3,davanagere district,584571,32345530
karnataka,2021,3,bagalkote district,517079,28300711
karnataka,2021,3,vijayapura district,627795,43855268
karnataka,2021,3,koppal district,333722,27282817
karnataka,2021,3,bidar district,475158,37639565
karnataka,2021,3,bengaluru rural district,735551,35599266
karnataka,2021,3,raichur district,492375,38619508
karnataka,2021,3,chamarajanagara district,202168,15829867
karnataka,2021,3,dakshina kannada district,855634,21412918
karnataka,2021,3,hassan district,566904,34788129
karnataka,2021,3,dharwad district,818797,34415050
karnataka,2021,3,shivamogga district,566838,29165333
karnataka,2021,3,udupi district,437345,12928299
karnataka,2021,3,gadag district,259426,19051279
karnataka,2020,3,mysuru district,923296,26595871
karnataka,2020,3,chitradurga district,300719,10159890
karnataka,2020,3,kalaburagi district,507894,16580065
karnataka,2020,3,ramanagara district,329112,12931411
karnataka,2020,3,mandya district,386051,13267940
karnataka,2020,3,kodagu district,127160,2791774
karnataka,2020,3,chikkamagaluru district,240177,6269375
karnataka,2020,3,haveri district,243591,6367113
karnataka,2020,3,ballari district,595935,23172796
karnataka,2020,3,belagavi district,951629,24325882
